ID,LABEL,SYNONYMS
CHEBI:167559,glycan,
CHEBI:16869,oleandomycin,
CHEBI:16991,deoxyribonucleic acid,
CHEBI:17076,streptomycin,STR|Sm|Stm
CHEBI:17087,ketone,
CHEBI:17154,nicotinamide,
CHEBI:17334,penicillin,
CHEBI:17478,aldehyde,
CHEBI:17630,kanamycin A,
CHEBI:17632,nitrate,
CHEBI:17658,tylosin,
CHEBI:176839,vitamin B3,
CHEBI:17698,chloramphenicol,
CHEBI:17792,organohalogen compound,
CHEBI:17939,puromycin,
CHEBI:18059,lipid,
CHEBI:18111,ribosomal RNA,
CHEBI:18165,isopenicillin N,
CHEBI:18203,penicillin N,
CHEBI:18208,benzylpenicillin,
CHEBI:18254,ribonucleoside,
CHEBI:19129,11alpha-hydroxy steroid,
CHEBI:194135,"9-fluoro-3-methyl-10-(4-methylpiperazin-1-yl)-7-oxo-2,3-dihydro-7H-[1,4]oxazino[2,3,4-ij]quinoline-6-carboxylic acid",
CHEBI:204928,cefotaxime,
CHEBI:209807,cefoxitin,
CHEBI:21731,N-glycosyl compound,
CHEBI:22160,acetamides,
CHEBI:22213,acridines,
CHEBI:22260,adenosines,
CHEBI:22315,alkaloid,
CHEBI:22390,alpha-D-glucoside,
CHEBI:22478,amino alcohol,
CHEBI:22479,amino cyclitol glycoside,
CHEBI:22495,aminobenzoic acid,
CHEBI:22507,aminoglycoside antibiotic,
CHEBI:22562,anilines,
CHEBI:22563,anion,
CHEBI:22565,ansamycin,
CHEBI:22582,obsolete: antibiotic,
CHEBI:22632,arsenic molecular entity,
CHEBI:22712,benzenes,
CHEBI:22723,benzoic acids,
CHEBI:22727,benzopyran,
CHEBI:22907,bleomycin,
CHEBI:22928,bromine molecular entity,
CHEBI:22985,calcium molecular entity,
CHEBI:23003,carbamate ester,
CHEBI:23007,carbohydrate-containing antibiotic,
CHEBI:23066,cephalosporin,
CHEBI:23089,chelate-forming peptide,
CHEBI:23114,chloride salt,
CHEBI:23117,chlorine molecular entity,
CHEBI:23132,chlorobenzenes,
CHEBI:23232,chromenes,
CHEBI:23239,chromopeptide,
CHEBI:23367,molecular entity,
CHEBI:23403,coumarins,
CHEBI:23443,cyclic amide,
CHEBI:23449,cyclic peptide,
CHEBI:23451,cyclitol,
CHEBI:23503,"4-amino-1,2-oxazolidin-3-one",
CHEBI:23643,depsipeptide,
CHEBI:23677,diazole,
CHEBI:23697,dichlorobenzene,
CHEBI:23763,pyrroline,
CHEBI:23765,quinolone,
CHEBI:23824,diol,
CHEBI:23953,erythromycins,
CHEBI:23981,ethanolamines,
CHEBI:24062,fluorine molecular entity,
CHEBI:24129,furans,
CHEBI:24278,glucoside,
CHEBI:24396,glycopeptide,
CHEBI:24397,glycophospholipid,
CHEBI:24400,glycoside,
CHEBI:24431,chemical entity,
CHEBI:24432,biological role,
CHEBI:24471,halogen molecular entity,
CHEBI:24531,heterocyclic antibiotic,
CHEBI:24532,organic heterocyclic compound,
CHEBI:24533,heterodetic cyclic peptide,
CHEBI:24613,homodetic cyclic peptide,
CHEBI:24628,"imidazolidine-2,4-dione",
CHEBI:24650,hydroxamic acid,
CHEBI:24651,hydroxides,
CHEBI:24676,hydroxybenzoic acid,
CHEBI:24780,imidazoles,
CHEBI:24782,imide,
CHEBI:24833,oxoacid,
CHEBI:24834,inorganic anion,
CHEBI:24835,inorganic molecular entity,
CHEBI:24866,salt,
CHEBI:24868,organic salt,
CHEBI:24870,ion,
CHEBI:24951,kanamycins,
CHEBI:24983,ketoxime,
CHEBI:24995,lactam,
CHEBI:25000,lactone,
CHEBI:25022,leucomycin,
CHEBI:25061,lipopeptide antibiotic,
CHEBI:25105,macrolide antibiotic,
CHEBI:25106,macrolide,
CHEBI:25362,elemental molecule,
CHEBI:25367,molecule,
CHEBI:25384,monocarboxylic acid,
CHEBI:25389,monohydroxybenzoic acid,
CHEBI:25477,naphthalenes,
CHEBI:25529,pyridinecarboxamide,
CHEBI:25558,organonitrogen heterocyclic antibiotic,
CHEBI:25585,nonmetal atom,
CHEBI:25661,oleandomycins,
CHEBI:25693,organic heteromonocyclic compound,
CHEBI:25696,organic anion,
CHEBI:25698,ether,
CHEBI:25699,organic ion,
CHEBI:25703,organic phosphate,
CHEBI:25710,organophosphorus compound,
CHEBI:25741,oxide,
CHEBI:25750,oxime,
CHEBI:25754,oxo carboxylic acid,
CHEBI:25806,oxygen molecular entity,
CHEBI:25807,organooxygen heterocyclic antibiotic,
CHEBI:25865,penicillanic acids,
CHEBI:25903,peptide antibiotic,
CHEBI:26004,phenylpropanoid,
CHEBI:26020,phosphate,
CHEBI:26069,phosphonic acids,
CHEBI:26079,phosphoric acid derivative,
CHEBI:26082,phosphorus molecular entity,
CHEBI:26144,piperazines,
CHEBI:26151,piperidines,
CHEBI:26188,polyketide,
CHEBI:26191,polyol,
CHEBI:26195,polyphenol,
CHEBI:26273,proline derivative,
CHEBI:2637,amikacin,Am|Amk
CHEBI:26394,purine nucleoside,
CHEBI:26399,purine ribonucleoside,
CHEBI:26401,purines,
CHEBI:26404,puromycins,
CHEBI:26416,pyridine alkaloid,
CHEBI:26421,pyridines,
CHEBI:26455,pyrroles,
CHEBI:26469,quaternary nitrogen compound,
CHEBI:26512,quinolinemonocarboxylic acid,
CHEBI:26513,quinolines,
CHEBI:26580,rifamycins,
CHEBI:26649,serine derivative,
CHEBI:267413,balsalazide,
CHEBI:2676,amoxicillin,Amx
CHEBI:26761,steroid antibiotic,
CHEBI:26788,streptomycins,
CHEBI:26822,sulfide,
CHEBI:26835,sulfur molecular entity,
CHEBI:26878,tertiary alcohol,
CHEBI:26895,tetracyclines,
CHEBI:26912,oxolanes,
CHEBI:26961,thiophenes,
CHEBI:26979,organic heterotricyclic compound,
CHEBI:27136,triol,
CHEBI:27171,organic heterobicyclic compound,
CHEBI:27369,zwitterion,
CHEBI:27565,4-aminosalicylic acid,PAS
CHEBI:27644,chlortetracycline,
CHEBI:27666,actinomycin D,
CHEBI:2790,apramycin,
CHEBI:27933,beta-lactam antibiotic,
CHEBI:28001,vancomycin,
CHEBI:28077,rifampicin,Rif
CHEBI:281056,loracarbef anion,
CHEBI:28368,novobiocin,
CHEBI:28659,phosphorus atom,
CHEBI:28864,tobramycin,
CHEBI:28908,bambermycin,
CHEBI:28915,fosfomycin,
CHEBI:28963,amino sugar,
CHEBI:28971,ampicillin,
CHEBI:29007,ceftriaxone,
CHEBI:29013,fusidic acid,
CHEBI:29067,carboxylic acid anion,
CHEBI:29347,monocarboxylic acid amide,
CHEBI:2955,azithromycin,
CHEBI:29556,chloroeremomycin,
CHEBI:2956,azlocillin,
CHEBI:29584,GE2270A,
CHEBI:29630,methymycin,
CHEBI:29649,narbomycin,
CHEBI:29665,pikromycin,
CHEBI:29668,Pulvomycin,
CHEBI:29673,rifamycin SV,
CHEBI:29688,telithromycin,
CHEBI:29693,thiostrepton,
CHEBI:29705,Valnemulin,
CHEBI:30879,alcohol,
CHEBI:3139,bleomycin A2,
CHEBI:31577,ethylenediamine derivative,
CHEBI:31739,josamycin,
CHEBI:31753,leucomycin V,
CHEBI:31810,fleroxacin,
CHEBI:32066,Prothionamide,Pto
CHEBI:32215,thiamphenicol,
CHEBI:32583,calcium sulfate dihydrate,
CHEBI:32955,epoxide,
CHEBI:32988,amide,
CHEBI:33241,oxoacid derivative,
CHEBI:33245,organic fundamental parent,
CHEBI:33250,atom,
CHEBI:33256,primary amide,
CHEBI:33257,secondary amide,
CHEBI:33259,elemental molecular entity,
CHEBI:33261,organosulfur compound,
CHEBI:33262,elemental oxygen,
CHEBI:33263,diatomic oxygen,
CHEBI:33273,polyatomic anion,
CHEBI:33281,antimicrobial agent,
CHEBI:33285,heteroorganic entity,
CHEBI:33290,food,
CHEBI:33299,alkaline earth molecular entity,
CHEBI:33300,pnictogen,
CHEBI:33302,pnictogen molecular entity,
CHEBI:33304,chalcogen molecular entity,
CHEBI:33308,carboxylic ester,
CHEBI:33318,main group element atom,
CHEBI:33406,organoarsenic compound,
CHEBI:33424,sulfur oxoacid derivative,
CHEBI:33458,nitrogen oxoanion,
CHEBI:33459,pnictogen oxoanion,
CHEBI:33552,sulfonic acid derivative,
CHEBI:33560,p-block element atom,
CHEBI:33563,glycolipid,
CHEBI:33575,carboxylic acid,
CHEBI:33579,main group molecular entity,
CHEBI:33582,carbon group molecular entity,
CHEBI:33595,cyclic compound,
CHEBI:33597,homocyclic compound,
CHEBI:33598,carbocyclic compound,
CHEBI:33608,hydrogen molecular entity,
CHEBI:33635,polycyclic compound,
CHEBI:33636,bicyclic compound,
CHEBI:33655,aromatic compound,
CHEBI:33659,organic aromatic compound,
CHEBI:33661,monocyclic compound,
CHEBI:33670,heteromonocyclic compound,
CHEBI:33671,heteropolycyclic compound,
CHEBI:33672,heterobicyclic compound,
CHEBI:33674,s-block molecular entity,
CHEBI:33675,p-block molecular entity,
CHEBI:33692,hydrides,
CHEBI:33694,biomacromolecule,
CHEBI:33695,information biomacromolecule,
CHEBI:33696,nucleic acid,
CHEBI:33697,ribonucleic acid,
CHEBI:33704,alpha-amino acid,
CHEBI:33709,amino acid,
CHEBI:3371,capreomycin,CAP|Cm
CHEBI:33822,organic hydroxy compound,
CHEBI:33832,organic cyclic compound,
CHEBI:33833,heteroarene,
CHEBI:33836,benzenoid aromatic compound,
CHEBI:33838,nucleoside,
CHEBI:33839,macromolecule,
CHEBI:33853,phenols,
CHEBI:33856,aromatic amino acid,
CHEBI:33859,aromatic carboxylic acid,
CHEBI:33860,aromatic amine,
CHEBI:3393,carbenicillin,
CHEBI:33958,halide salt,
CHEBI:3478,cefaclor,
CHEBI:3479,cefadroxil,
CHEBI:3480,cefamandole,
CHEBI:3485,cefdinir,
CHEBI:3489,cefmetazole,
CHEBI:3491,cefonicid,
CHEBI:3493,cefoperazone,
CHEBI:34994,teicoplanin A2,
CHEBI:34996,teicoplanin A2-3,
CHEBI:3504,cefpodoxime,
CHEBI:3506,cefprozil,
CHEBI:3508,ceftazidime,
CHEBI:3510,ceftibuten,
CHEBI:35156,calcium salt,
CHEBI:35213,cyclodepsipeptide,
CHEBI:35275,S-glycosyl compound,
CHEBI:35281,onium betaine,
CHEBI:35285,iminium betaine,
CHEBI:35294,carbopolycyclic compound,
CHEBI:35295,homopolycyclic compound,
CHEBI:35313,hexoside,
CHEBI:3534,cephalexin,
CHEBI:35341,steroid,
CHEBI:35350,hydroxy steroid,
CHEBI:35352,organonitrogen compound,
CHEBI:35358,sulfonamide,
CHEBI:35362,hydrazide,
CHEBI:35363,carbohydrazide,
CHEBI:35406,oxoanion,
CHEBI:35436,D-glucoside,
CHEBI:3547,cephradine,
CHEBI:35496,fluorobenzenes,
CHEBI:35504,addition compound,
CHEBI:35505,hydrate,
CHEBI:35507,natural product fundamental parent,
CHEBI:355510,cefotiam,
CHEBI:35552,heterocyclic organic fundamental parent,
CHEBI:35568,mancude ring,
CHEBI:35571,mancude organic heterocyclic parent,
